-6.755500523520623357e-01,2.238039250215408060e+00,-1.795902919851138924e-01,2.144600713355321042e-01,5.316851282763643827e-01,-1.191786103193981816e+00,-4.846189690884715184e-01,-1.468813847289067276e+00,4.490606531967815673e-01,-6.552728750750204112e-01
-6.755500523520623357e-01,-1.407700166498300764e-01,9.955066802631546974e-01,-1.260097824549857526e+00,1.503385535126268380e+00,1.136865084613613908e+00,-1.096161953890590013e+00,-2.106905108816285122e+00,1.029553692695060141e+00,6.076166659786569335e-01
1.171618171975885719e-01,1.836130651954296644e-01,-8.846484753340750906e-01,-1.874496947835436744e+00,5.316851282763643827e-01,5.547022876617150322e-01,-1.096161953890590013e+00,-8.307225857618495413e-01,4.490606531967815673e-01,6.076166659786569335e-01
-4.113127625021786860e-01,-1.870813119824548787e+00,-8.846484753340750906e-01,-1.014338175235625972e+00,-4.400152785735395589e-01,5.547022876617150322e-01,-4.846189690884715184e-01,-1.926313242346317511e-01,-1.292418465298054153e+00,-6.552728750750204112e-01
1.438348266447006640e+00,2.917407591438496151e-01,1.465545469162462089e+00,-1.137217999892741860e+00,1.017535331701316270e+00,5.547022876617150322e-01,1.350009985317884409e+00,4.454599372925860390e-01,4.490606531967815673e-01,1.870506207032334167e+00
-1.470754726522950639e-01,-5.732807924435097124e-01,-6.496290808844212838e-01,5.830995453068795742e-01,-4.400152785735395589e-01,1.136865084613613908e+00,1.350009985317884409e+00,-1.926313242346317511e-01,1.029553692695060141e+00,-6.552728750750204112e-01
9.098736867472394518e-01,-3.570254045466699222e-01,5.542910246453983808e-02,7.059793699639953513e-01,1.503385535126268380e+00,-6.096233062420829407e-01,-4.846189690884715184e-01,1.083551198819803885e+00,1.029553692695060141e+00,-6.552728750750204112e-01
6.456363968973558576e-01,-1.113919262185609327e+00,-1.119667869783728786e+00,-2.770592272929311428e-01,4.583492485141238415e-02,5.547022876617150322e-01,-4.846189690884715184e-01,1.083551198819803885e+00,4.490606531967815673e-01,-6.552728750750204112e-01
-6.755500523520623357e-01,1.264890004679628754e+00,-1.795902919851138924e-01,-5.228188766071627525e-01,5.316851282763643827e-01,-1.773948900145880803e+00,7.384670005157657480e-01,-8.307225857618495413e-01,-1.292418465298054153e+00,6.076166659786569335e-01
9.098736867472394518e-01,-3.264232270141016051e-02,-2.294764842031997265e+00,1.074618843935342793e+00,1.017535331701316270e+00,-6.096233062420829407e-01,-1.096161953890590013e+00,-8.307225857618495413e-01,-1.314323863014970062e-01,6.076166659786569335e-01
1.171618171975885719e-01,-3.264232270141016051e-02,1.465545469162462089e+00,-1.260097824549857526e+00,1.503385535126268380e+00,1.136865084613613908e+00,7.384670005157657480e-01,-1.926313242346317511e-01,1.029553692695060141e+00,-6.552728750750204112e-01
6.456363968973558576e-01,-6.814084863919296353e-01,-4.146096864347675881e-01,9.158024667841629940e-02,-4.400152785735395589e-01,1.136865084613613908e+00,-1.096161953890590013e+00,1.083551198819803885e+00,-1.872911504796332727e+00,-6.552728750750204112e-01
1.171618171975885719e-01,1.264890004679628754e+00,5.542910246453983808e-02,-5.228188766071627525e-01,-4.400152785735395589e-01,1.136865084613613908e+00,-1.096161953890590013e+00,-1.926313242346317511e-01,-1.292418465298054153e+00,6.076166659786569335e-01
-6.755500523520623357e-01,-1.005791568237189404e+00,2.904484969141935546e-01,2.057657441192269232e+00,-4.400152785735395589e-01,1.136865084613613908e+00,7.384670005157657480e-01,-1.926313242346317511e-01,-1.314323863014970062e-01,1.870506207032334167e+00
3.813991070474722078e-01,-3.264232270141016051e-02,5.542910246453983808e-02,-1.260097824549857526e+00,-1.897565888848395499e+00,1.136865084613613908e+00,1.350009985317884409e+00,-1.926313242346317511e-01,4.490606531967815673e-01,-6.552728750750204112e-01
6.456363968973558576e-01,7.242515349375292510e-01,2.904484969141935546e-01,7.059793699639953513e-01,-1.411715685423443611e+00,5.547022876617150322e-01,-1.707704938692708785e+00,1.083551198819803885e+00,1.029553692695060141e+00,-6.552728750750204112e-01
-6.755500523520623357e-01,1.481145392576468600e+00,-1.354687264233382482e+00,1.197498668592458682e+00,-4.400152785735395589e-01,-1.773948900145880803e+00,1.269240157136470870e-01,1.083551198819803885e+00,1.610046732193338714e+00,6.076166659786569335e-01
9.098736867472394518e-01,3.998684530922694824e-01,9.955066802631546974e-01,9.158024667841629940e-02,-4.400152785735395589e-01,-2.746050929018397160e-02,-1.096161953890590013e+00,-1.468813847289067276e+00,-7.119254257997755797e-01,-1.918162416128697645e+00
-1.204024632051829524e+00,-2.087068507721388411e+00,5.254678913638473059e-01,-3.999390519500469199e-01,-9.258654819984915019e-01,5.547022876617150322e-01,-1.096161953890590013e+00,1.083551198819803885e+00,-1.292418465298054153e+00,-6.552728750750204112e-01
9.098736867472394518e-01,2.917407591438496151e-01,5.254678913638473059e-01,2.144600713355321042e-01,-4.400152785735395589e-01,-1.773948900145880803e+00,1.350009985317884409e+00,1.083551198819803885e+00,-1.314323863014970062e-01,6.076166659786569335e-01
-9.397873422019459300e-01,-1.407700166498300764e-01,5.254678913638473059e-01,-1.541794026358153102e-01,-1.897565888848395499e+00,-6.096233062420829407e-01,1.350009985317884409e+00,1.083551198819803885e+00,-7.119254257997755797e-01,-6.552728750750204112e-01
-1.204024632051829524e+00,-1.438302344030869095e+00,2.904484969141935546e-01,2.144600713355321042e-01,4.583492485141238415e-02,-1.191786103193981816e+00,-1.096161953890590013e+00,1.083551198819803885e+00,4.490606531967815673e-01,-1.918162416128697645e+00
-1.470754726522950639e-01,-2.195196201669808556e+00,-4.146096864347675881e-01,-3.129957797869950542e-02,1.503385535126268380e+00,-2.746050929018397160e-02,1.350009985317884409e+00,4.454599372925860390e-01,-7.119254257997755797e-01,-6.552728750750204112e-01
3.813991070474722078e-01,5.079961470406894053e-01,1.465545469162462089e+00,-7.685785259213944176e-01,5.316851282763643827e-01,5.547022876617150322e-01,1.269240157136470870e-01,4.454599372925860390e-01,4.490606531967815673e-01,-6.552728750750204112e-01
-1.468261921901713229e+00,5.079961470406894053e-01,5.542910246453983808e-02,-3.129957797869950542e-02,5.316851282763643827e-01,-1.773948900145880803e+00,-1.096161953890590013e+00,1.083551198819803885e+00,-1.292418465298054153e+00,6.076166659786569335e-01
-1.470754726522950639e-01,-2.735834671411907948e+00,2.904484969141935546e-01,9.158024667841629940e-02,-4.400152785735395589e-01,-1.773948900145880803e+00,1.269240157136470870e-01,1.083551198819803885e+00,1.029553692695060141e+00,6.076166659786569335e-01
3.813991070474722078e-01,1.836130651954296644e-01,7.604872858135010016e-01,-5.228188766071627525e-01,-4.400152785735395589e-01,-1.191786103193981816e+00,1.269240157136470870e-01,-1.468813847289067276e+00,-1.872911504796332727e+00,6.076166659786569335e-01
3.813991070474722078e-01,-1.330174650082449173e+00,5.254678913638473059e-01,7.059793699639953513e-01,1.017535331701316270e+00,-6.096233062420829407e-01,1.269240157136470870e-01,-1.926313242346317511e-01,-1.314323863014970062e-01,-6.552728750750204112e-01
2.759534715696424723e+00,1.264890004679628754e+00,1.230526074712808393e+00,9.517390192782270164e-01,5.316851282763643827e-01,1.136865084613613908e+00,-4.846189690884715184e-01,-8.307225857618495413e-01,-7.119254257997755797e-01,-6.552728750750204112e-01
1.702585556296890346e+00,9.405069228343690968e-01,-4.146096864347675881e-01,3.373398959926479090e-01,1.017535331701316270e+00,-2.746050929018397160e-02,1.350009985317884409e+00,-8.307225857618495413e-01,-1.292418465298054153e+00,6.076166659786569335e-01
1.171618171975885719e-01,-3.264232270141016051e-02,-1.354687264233382482e+00,-3.129957797869950542e-02,4.583492485141238415e-02,5.547022876617150322e-01,1.350009985317884409e+00,1.083551198819803885e+00,-1.292418465298054153e+00,6.076166659786569335e-01
1.174110976597123157e+00,-5.732807924435097124e-01,-1.795902919851138924e-01,-3.999390519500469199e-01,1.503385535126268380e+00,1.136865084613613908e+00,-1.707704938692708785e+00,-8.307225857618495413e-01,-7.119254257997755797e-01,-6.552728750750204112e-01
3.813991070474722078e-01,1.264890004679628754e+00,-8.846484753340750906e-01,-1.541794026358153102e-01,5.316851282763643827e-01,5.547022876617150322e-01,7.384670005157657480e-01,4.454599372925860390e-01,1.029553692695060141e+00,6.076166659786569335e-01
-6.755500523520623357e-01,-1.546430037979289018e+00,-1.354687264233382482e+00,4.602197206497637416e-01,5.316851282763643827e-01,1.136865084613613908e+00,1.269240157136470870e-01,-1.468813847289067276e+00,-1.292418465298054153e+00,6.076166659786569335e-01
9.098736867472394518e-01,3.998684530922694824e-01,2.904484969141935546e-01,-1.751617123178320856e+00,5.316851282763643827e-01,-6.096233062420829407e-01,7.384670005157657480e-01,1.083551198819803885e+00,-1.314323863014970062e-01,-6.552728750750204112e-01
-1.468261921901713229e+00,-4.651530984950898451e-01,2.904484969141935546e-01,-1.137217999892741860e+00,5.316851282763643827e-01,-6.096233062420829407e-01,1.269240157136470870e-01,-1.468813847289067276e+00,1.610046732193338714e+00,1.870506207032334167e+00
1.438348266447006640e+00,2.917407591438496151e-01,1.230526074712808393e+00,-8.914583505785101947e-01,5.316851282763643827e-01,5.547022876617150322e-01,1.269240157136470870e-01,-1.926313242346317511e-01,-7.119254257997755797e-01,6.076166659786569335e-01
-6.755500523520623357e-01,-3.264232270141016051e-02,-1.795902919851138924e-01,1.934777616535153566e+00,-4.400152785735395589e-01,5.547022876617150322e-01,-4.846189690884715184e-01,1.083551198819803885e+00,-1.314323863014970062e-01,-6.552728750750204112e-01
-4.113127625021786860e-01,1.836130651954296644e-01,1.465545469162462089e+00,-1.382977649206973414e+00,-9.258654819984915019e-01,-2.746050929018397160e-02,1.350009985317884409e+00,-8.307225857618495413e-01,4.490606531967815673e-01,-6.552728750750204112e-01
9.098736867472394518e-01,3.998684530922694824e-01,1.465545469162462089e+00,9.517390192782270164e-01,-4.400152785735395589e-01,1.136865084613613908e+00,1.269240157136470870e-01,1.083551198819803885e+00,-7.119254257997755797e-01,-6.552728750750204112e-01
6.456363968973558576e-01,1.048634616782788909e+00,2.904484969141935546e-01,-1.751617123178320856e+00,-4.400152785735395589e-01,-6.096233062420829407e-01,-4.846189690884715184e-01,-1.468813847289067276e+00,4.490606531967815673e-01,1.870506207032334167e+00
1.171618171975885719e-01,7.548537124700975542e-02,-6.496290808844212838e-01,2.144600713355321042e-01,5.316851282763643827e-01,-1.191786103193981816e+00,1.269240157136470870e-01,-2.106905108816285122e+00,-1.314323863014970062e-01,1.870506207032334167e+00
3.813991070474722078e-01,-1.654557731927708941e+00,-6.496290808844212838e-01,-2.770592272929311428e-01,1.017535331701316270e+00,5.547022876617150322e-01,-4.846189690884715184e-01,4.454599372925860390e-01,4.490606531967815673e-01,6.076166659786569335e-01
1.438348266447006640e+00,-6.814084863919296353e-01,1.230526074712808393e+00,4.602197206497637416e-01,5.316851282763643827e-01,-2.746050929018397160e-02,-4.846189690884715184e-01,-1.926313242346317511e-01,1.610046732193338714e+00,6.076166659786569335e-01
9.098736867472394518e-01,-3.570254045466699222e-01,5.254678913638473059e-01,1.320378493249574348e+00,-2.383416092273347608e+00,-2.746050929018397160e-02,-1.096161953890590013e+00,-8.307225857618495413e-01,-1.872911504796332727e+00,6.076166659786569335e-01
-6.755500523520623357e-01,-3.570254045466699222e-01,9.955066802631546974e-01,-7.685785259213944176e-01,4.583492485141238415e-02,1.136865084613613908e+00,-1.096161953890590013e+00,-1.468813847289067276e+00,-7.119254257997755797e-01,1.870506207032334167e+00
3.813991070474722078e-01,-1.407700166498300764e-01,5.542910246453983808e-02,1.197498668592458682e+00,5.316851282763643827e-01,1.136865084613613908e+00,-1.096161953890590013e+00,1.083551198819803885e+00,4.490606531967815673e-01,-6.552728750750204112e-01
1.171618171975885719e-01,1.589273086524888523e+00,-6.496290808844212838e-01,-7.685785259213944176e-01,4.583492485141238415e-02,-1.191786103193981816e+00,-1.096161953890590013e+00,1.083551198819803885e+00,-1.314323863014970062e-01,-1.918162416128697645e+00
1.174110976597123157e+00,-3.570254045466699222e-01,-4.146096864347675881e-01,-3.999390519500469199e-01,4.583492485141238415e-02,1.136865084613613908e+00,-4.846189690884715184e-01,1.083551198819803885e+00,-7.119254257997755797e-01,6.076166659786569335e-01
-4.113127625021786860e-01,7.242515349375292510e-01,7.604872858135010016e-01,-5.228188766071627525e-01,1.503385535126268380e+00,-1.773948900145880803e+00,1.350009985317884409e+00,-1.926313242346317511e-01,-7.119254257997755797e-01,-6.552728750750204112e-01
3.813991070474722078e-01,1.481145392576468600e+00,-4.146096864347675881e-01,-3.129957797869950542e-02,-9.258654819984915019e-01,5.547022876617150322e-01,1.269240157136470870e-01,-1.468813847289067276e+00,4.490606531967815673e-01,6.076166659786569335e-01
1.171618171975885719e-01,-3.264232270141016051e-02,7.604872858135010016e-01,-1.137217999892741860e+00,-1.411715685423443611e+00,-1.191786103193981816e+00,1.269240157136470870e-01,-1.926313242346317511e-01,-1.314323863014970062e-01,-6.552728750750204112e-01
3.813991070474722078e-01,-1.222046956134029250e+00,-1.795902919851138924e-01,-1.137217999892741860e+00,-1.411715685423443611e+00,-1.773948900145880803e+00,-1.096161953890590013e+00,4.454599372925860390e-01,-1.872911504796332727e+00,6.076166659786569335e-01
1.171618171975885719e-01,-6.814084863919296353e-01,9.955066802631546974e-01,8.288591946211111283e-01,5.316851282763643827e-01,-1.191786103193981816e+00,1.350009985317884409e+00,4.454599372925860390e-01,-7.119254257997755797e-01,6.076166659786569335e-01
1.174110976597123157e+00,-3.264232270141016051e-02,9.955066802631546974e-01,-1.628737298521204968e+00,4.583492485141238415e-02,-2.746050929018397160e-02,1.350009985317884409e+00,4.454599372925860390e-01,1.029553692695060141e+00,-6.552728750750204112e-01
-9.397873422019459300e-01,2.917407591438496151e-01,-1.589706658683036178e+00,7.059793699639953513e-01,5.316851282763643827e-01,1.136865084613613908e+00,-1.096161953890590013e+00,1.083551198819803885e+00,4.490606531967815673e-01,6.076166659786569335e-01
1.171618171975885719e-01,-5.732807924435097124e-01,2.904484969141935546e-01,5.830995453068795742e-01,-4.400152785735395589e-01,-2.746050929018397160e-02,1.269240157136470870e-01,1.083551198819803885e+00,4.490606531967815673e-01,1.870506207032334167e+00
-9.397873422019459300e-01,7.548537124700975542e-02,-1.795902919851138924e-01,-3.999390519500469199e-01,-1.411715685423443611e+00,-6.096233062420829407e-01,7.384670005157657480e-01,4.454599372925860390e-01,1.610046732193338714e+00,6.076166659786569335e-01
-6.755500523520623357e-01,7.242515349375292510e-01,7.604872858135010016e-01,1.074618843935342793e+00,-1.411715685423443611e+00,5.547022876617150322e-01,-1.096161953890590013e+00,4.454599372925860390e-01,1.029553692695060141e+00,-6.552728750750204112e-01
3.813991070474722078e-01,5.079961470406894053e-01,2.904484969141935546e-01,9.158024667841629940e-02,4.583492485141238415e-02,-1.191786103193981816e+00,-4.846189690884715184e-01,1.083551198819803885e+00,4.490606531967815673e-01,-6.552728750750204112e-01
1.171618171975885719e-01,5.079961470406894053e-01,5.254678913638473059e-01,9.158024667841629940e-02,1.017535331701316270e+00,1.136865084613613908e+00,1.350009985317884409e+00,-1.468813847289067276e+00,-7.119254257997755797e-01,6.076166659786569335e-01
9.098736867472394518e-01,8.323792288859491739e-01,2.904484969141935546e-01,9.517390192782270164e-01,1.989235738551220267e+00,5.547022876617150322e-01,-1.096161953890590013e+00,1.083551198819803885e+00,-1.314323863014970062e-01,6.076166659786569335e-01
3.813991070474722078e-01,-1.005791568237189404e+00,7.604872858135010016e-01,2.144600713355321042e-01,-4.400152785735395589e-01,-6.096233062420829407e-01,7.384670005157657480e-01,1.083551198819803885e+00,4.490606531967815673e-01,1.870506207032334167e+00
1.171618171975885719e-01,7.242515349375292510e-01,-8.846484753340750906e-01,-2.770592272929311428e-01,-9.258654819984915019e-01,1.136865084613613908e+00,-1.096161953890590013e+00,-8.307225857618495413e-01,-1.292418465298054153e+00,-1.918162416128697645e+00
1.702585556296890346e+00,-3.264232270141016051e-02,-4.146096864347675881e-01,9.517390192782270164e-01,4.583492485141238415e-02,-1.191786103193981816e+00,-1.096161953890590013e+00,1.083551198819803885e+00,-7.119254257997755797e-01,6.076166659786569335e-01
1.438348266447006640e+00,7.548537124700975542e-02,-2.764803630931304657e+00,-3.129957797869950542e-02,-4.400152785735395589e-01,1.136865084613613908e+00,-1.707704938692708785e+00,1.083551198819803885e+00,-1.314323863014970062e-01,6.076166659786569335e-01
-1.996736501601480418e+00,1.373017698628048677e+00,-1.795902919851138924e-01,-3.999390519500469199e-01,1.017535331701316270e+00,5.547022876617150322e-01,-4.846189690884715184e-01,1.083551198819803885e+00,-7.119254257997755797e-01,-6.552728750750204112e-01
-1.468261921901713229e+00,1.264890004679628754e+00,-1.119667869783728786e+00,1.074618843935342793e+00,-2.383416092273347608e+00,5.547022876617150322e-01,-4.846189690884715184e-01,4.454599372925860390e-01,1.610046732193338714e+00,-6.552728750750204112e-01
-4.113127625021786860e-01,6.161238409891093282e-01,1.465545469162462089e+00,-1.541794026358153102e-01,-1.411715685423443611e+00,5.547022876617150322e-01,-1.096161953890590013e+00,-1.926313242346317511e-01,1.029553692695060141e+00,-6.552728750750204112e-01
-6.755500523520623357e-01,1.048634616782788909e+00,-6.496290808844212838e-01,-5.228188766071627525e-01,1.017535331701316270e+00,1.136865084613613908e+00,1.269240157136470870e-01,-8.307225857618495413e-01,1.029553692695060141e+00,-6.552728750750204112e-01
9.098736867472394518e-01,-8.976638742887694811e-01,-1.119667869783728786e+00,-3.999390519500469199e-01,-1.411715685423443611e+00,1.136865084613613908e+00,1.350009985317884409e+00,-1.468813847289067276e+00,-7.119254257997755797e-01,6.076166659786569335e-01
-1.204024632051829524e+00,-1.407700166498300764e-01,-8.846484753340750906e-01,-3.129957797869950542e-02,1.017535331701316270e+00,5.547022876617150322e-01,-1.707704938692708785e+00,1.083551198819803885e+00,-1.292418465298054153e+00,6.076166659786569335e-01
-4.113127625021786860e-01,-1.330174650082449173e+00,-6.496290808844212838e-01,5.830995453068795742e-01,1.017535331701316270e+00,5.547022876617150322e-01,-4.846189690884715184e-01,-2.106905108816285122e+00,-1.314323863014970062e-01,-6.552728750750204112e-01
-1.470754726522950639e-01,5.079961470406894053e-01,2.904484969141935546e-01,3.373398959926479090e-01,1.503385535126268380e+00,1.136865084613613908e+00,1.269240157136470870e-01,4.454599372925860390e-01,4.490606531967815673e-01,6.076166659786569335e-01
-6.755500523520623357e-01,8.323792288859491739e-01,5.542910246453983808e-02,9.158024667841629940e-02,5.316851282763643827e-01,-1.773948900145880803e+00,1.350009985317884409e+00,4.454599372925860390e-01,1.029553692695060141e+00,-6.552728750750204112e-01
-1.470754726522950639e-01,-1.222046956134029250e+00,-6.496290808844212838e-01,1.689017967220921790e+00,1.017535331701316270e+00,1.136865084613613908e+00,-1.096161953890590013e+00,-1.468813847289067276e+00,1.610046732193338714e+00,6.076166659786569335e-01
3.813991070474722078e-01,9.405069228343690968e-01,-2.059745447582343569e+00,2.303417090506501008e+00,1.017535331701316270e+00,5.547022876617150322e-01,7.384670005157657480e-01,4.454599372925860390e-01,1.029553692695060141e+00,-6.552728750750204112e-01
1.171618171975885719e-01,8.323792288859491739e-01,-1.795902919851138924e-01,5.830995453068795742e-01,-9.258654819984915019e-01,-1.191786103193981816e+00,1.269240157136470870e-01,4.454599372925860390e-01,4.490606531967815673e-01,6.076166659786569335e-01
-9.397873422019459300e-01,1.697400780473308446e+00,-1.795902919851138924e-01,-5.228188766071627525e-01,1.503385535126268380e+00,1.136865084613613908e+00,-1.096161953890590013e+00,-1.468813847289067276e+00,-7.119254257997755797e-01,6.076166659786569335e-01
-2.260973791451364345e+00,6.161238409891093282e-01,-6.496290808844212838e-01,-1.014338175235625972e+00,-9.258654819984915019e-01,-2.746050929018397160e-02,1.350009985317884409e+00,-1.468813847289067276e+00,-1.314323863014970062e-01,-6.552728750750204112e-01
-1.470754726522950639e-01,-1.113919262185609327e+00,5.254678913638473059e-01,-3.226175019063710625e+00,-4.400152785735395589e-01,-6.096233062420829407e-01,-4.846189690884715184e-01,4.454599372925860390e-01,1.610046732193338714e+00,-6.552728750750204112e-01
1.171618171975885719e-01,-5.732807924435097124e-01,2.904484969141935546e-01,1.811897791878037678e+00,-4.400152785735395589e-01,-1.191786103193981816e+00,7.384670005157657480e-01,4.454599372925860390e-01,-1.292418465298054153e+00,-6.552728750750204112e-01
-9.397873422019459300e-01,-1.762685425876128864e+00,-4.146096864347675881e-01,-1.628737298521204968e+00,-4.400152785735395589e-01,-1.191786103193981816e+00,1.350009985317884409e+00,-1.926313242346317511e-01,-1.292418465298054153e+00,-6.552728750750204112e-01
6.456363968973558576e-01,1.156762310731208832e+00,7.604872858135010016e-01,4.602197206497637416e-01,-1.411715685423443611e+00,-2.746050929018397160e-02,7.384670005157657480e-01,1.083551198819803885e+00,-1.292418465298054153e+00,6.076166659786569335e-01
9.098736867472394518e-01,5.079961470406894053e-01,-8.846484753340750906e-01,-5.228188766071627525e-01,-9.258654819984915019e-01,-1.773948900145880803e+00,1.350009985317884409e+00,1.083551198819803885e+00,1.610046732193338714e+00,-1.918162416128697645e+00
-2.260973791451364345e+00,-6.814084863919296353e-01,2.904484969141935546e-01,4.602197206497637416e-01,-9.258654819984915019e-01,1.136865084613613908e+00,1.350009985317884409e+00,-1.926313242346317511e-01,-1.314323863014970062e-01,6.076166659786569335e-01
6.456363968973558576e-01,1.589273086524888523e+00,-1.795902919851138924e-01,1.074618843935342793e+00,1.017535331701316270e+00,-6.096233062420829407e-01,-4.846189690884715184e-01,1.083551198819803885e+00,1.029553692695060141e+00,-6.552728750750204112e-01
-1.468261921901713229e+00,5.079961470406894053e-01,-2.059745447582343569e+00,1.811897791878037678e+00,5.316851282763643827e-01,1.136865084613613908e+00,-1.096161953890590013e+00,-8.307225857618495413e-01,4.490606531967815673e-01,6.076166659786569335e-01
1.438348266447006640e+00,2.917407591438496151e-01,-8.846484753340750906e-01,8.288591946211111283e-01,-9.258654819984915019e-01,1.136865084613613908e+00,1.350009985317884409e+00,-1.468813847289067276e+00,-7.119254257997755797e-01,-6.552728750750204112e-01
-6.755500523520623357e-01,8.323792288859491739e-01,5.254678913638473059e-01,3.373398959926479090e-01,-4.400152785735395589e-01,-6.096233062420829407e-01,1.350009985317884409e+00,-8.307225857618495413e-01,4.490606531967815673e-01,-1.918162416128697645e+00
-9.397873422019459300e-01,1.589273086524888523e+00,2.640642441410730790e+00,3.373398959926479090e-01,1.017535331701316270e+00,-1.191786103193981816e+00,-1.096161953890590013e+00,-1.926313242346317511e-01,-1.872911504796332727e+00,-6.552728750750204112e-01
3.813991070474722078e-01,-2.519579283515068102e+00,-1.795902919851138924e-01,-1.014338175235625972e+00,-2.869266295698299274e+00,-1.191786103193981816e+00,1.350009985317884409e+00,1.083551198819803885e+00,4.490606531967815673e-01,6.076166659786569335e-01
-4.113127625021786860e-01,5.079961470406894053e-01,1.465545469162462089e+00,3.373398959926479090e-01,5.316851282763643827e-01,-1.773948900145880803e+00,1.350009985317884409e+00,4.454599372925860390e-01,1.610046732193338714e+00,-1.918162416128697645e+00
-1.996736501601480418e+00,-2.488977105982499993e-01,-1.589706658683036178e+00,9.517390192782270164e-01,5.316851282763643827e-01,5.547022876617150322e-01,1.350009985317884409e+00,1.083551198819803885e+00,-7.119254257997755797e-01,6.076166659786569335e-01
-9.397873422019459300e-01,-8.976638742887694811e-01,-4.146096864347675881e-01,7.059793699639953513e-01,-4.400152785735395589e-01,1.136865084613613908e+00,-4.846189690884715184e-01,1.083551198819803885e+00,-1.872911504796332727e+00,-1.918162416128697645e+00
-3.317922950850898722e+00,-2.488977105982499993e-01,5.254678913638473059e-01,-8.914583505785101947e-01,5.316851282763643827e-01,-1.191786103193981816e+00,1.350009985317884409e+00,-1.926313242346317511e-01,1.029553692695060141e+00,1.870506207032334167e+00
2.231060135996657756e+00,-2.488977105982499993e-01,-4.146096864347675881e-01,7.059793699639953513e-01,-9.258654819984915019e-01,-6.096233062420829407e-01,-1.096161953890590013e+00,4.454599372925860390e-01,4.490606531967815673e-01,1.870506207032334167e+00
-6.755500523520623357e-01,-1.978940813772968710e+00,-1.795902919851138924e-01,2.672056564477848450e+00,1.503385535126268380e+00,-6.096233062420829407e-01,7.384670005157657480e-01,-1.468813847289067276e+00,4.490606531967815673e-01,-6.552728750750204112e-01
1.171618171975885719e-01,-1.407700166498300764e-01,1.465545469162462089e+00,-6.456987012642785295e-01,-9.258654819984915019e-01,5.547022876617150322e-01,1.269240157136470870e-01,-8.307225857618495413e-01,-1.292418465298054153e+00,1.870506207032334167e+00
-9.397873422019459300e-01,-1.407700166498300764e-01,1.935584258061769480e+00,1.074618843935342793e+00,1.017535331701316270e+00,1.136865084613613908e+00,7.384670005157657480e-01,1.083551198819803885e+00,1.610046732193338714e+00,6.076166659786569335e-01
1.438348266447006640e+00,-1.407700166498300764e-01,-2.059745447582343569e+00,-1.541794026358153102e-01,5.316851282763643827e-01,1.136865084613613908e+00,-4.846189690884715184e-01,-1.468813847289067276e+00,1.610046732193338714e+00,-6.552728750750204112e-01
1.171618171975885719e-01,1.913656168370148292e+00,2.904484969141935546e-01,-2.120256597149668298e+00,-4.400152785735395589e-01,-1.191786103193981816e+00,-1.096161953890590013e+00,4.454599372925860390e-01,-1.292418465298054153e+00,6.076166659786569335e-01
-9.397873422019459300e-01,-7.895361803403495582e-01,-4.146096864347675881e-01,-1.260097824549857526e+00,1.017535331701316270e+00,-2.746050929018397160e-02,-1.707704938692708785e+00,-2.106905108816285122e+00,1.029553692695060141e+00,6.076166659786569335e-01
3.813991070474722078e-01,-5.732807924435097124e-01,-1.354687264233382482e+00,-1.541794026358153102e-01,-1.411715685423443611e+00,1.136865084613613908e+00,-1.096161953890590013e+00,-1.926313242346317511e-01,4.490606531967815673e-01,-1.918162416128697645e+00
6.456363968973558576e-01,-3.264232270141016051e-02,-6.496290808844212838e-01,-5.228188766071627525e-01,-4.400152785735395589e-01,-6.096233062420829407e-01,7.384670005157657480e-01,4.454599372925860390e-01,-1.314323863014970062e-01,-6.552728750750204112e-01
6.456363968973558576e-01,-1.407700166498300764e-01,2.875661835860384485e+00,-3.999390519500469199e-01,5.316851282763643827e-01,-6.096233062420829407e-01,1.350009985317884409e+00,-1.926313242346317511e-01,4.490606531967815673e-01,-6.552728750750204112e-01
